id,nazev,typ,adresa1,adresa2,adresa3,PSC,obec,kraj,obor_kod,obor_nazev,obor_forma,obor_delka,obor_kapacita,okres
60075775,Střední škola,C00,Česká 142/64,České Budějovice 1,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,132,České Budějovice
110150309,Střední škola,C00,Rudolfovská tř. 458/92,České Budějovice 4,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,4104M01,Rostlinolékařství,10,40,60,České Budějovice
60076089,Střední škola,C00,Resslova 1579/2,České Budějovice 3,372 11 České Budějovice,372 11,České Budějovice,Jihočeský kraj,3646M01,Geodézie a katastr nemovitostí,10,40,90,České Budějovice
110150031,Střední škola,C00,Skuherského 1274/3,České Budějovice 3,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,2153H01,Modelář,10,30,36,České Budějovice
60075970,Střední škola,C00,Dukelská 260/13,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,2341M001,Strojírenství,10,40,240,České Budějovice
46681612,Střední škola,C00,Jeronýmova 28/22,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,2953H01,Pekař,10,30,75,České Budějovice
583839,Střední škola,C00,Chvalšinská 112,Latrán,381 01 Český Krumlov,381 01,Český Krumlov,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,130,Český Krumlov
60084286,Střední škola,C00,Tavírna 109,Horní Brána,381 01 Český Krumlov,381 01,Český Krumlov,Jihočeský kraj,8241M01,Užitá malba,10,40,48,Český Krumlov
41900995,Střední škola,C00,Lannova tř. 1595/29a,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,1820M01,Informační technologie,10,40,174,České Budějovice
73041,Střední škola,C00,Jáchymova 478,Jindřichův Hradec III,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,1820M01,Informační technologie,10,40,128,Jindřichův Hradec
102403554,Střední škola,C00,Husova 333,Jindřichův Hradec II,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,260,Jindřichův Hradec
367753,Střední škola,C00,Na sadech 308,Třeboň II,379 01 Třeboň,379 01,Třeboň,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,150,Jindřichův Hradec
72966,Střední škola,C00,Husova 156,Jindřichův Hradec II,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,6341M004,Obchodní akademie,10,40,130,Jindřichův Hradec
102403562,Střední škola,C00,B. Němcové 213,Dačice V,380 01 Dačice,380 01,Dačice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,120,Jindřichův Hradec
102675511,Střední škola,C00,Táboritská 688,Třeboň II,379 01 Třeboň,379 01,Třeboň,Jihočeský kraj,1601M004,Ekologie a ochrana krajiny,10,40,120,Jindřichův Hradec
107830299,Střední škola,C00,Vrchlického 567,Třeboň II,379 01 Třeboň,379 01,Třeboň,Jihočeský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,90,Jindřichův Hradec
107830302,Střední škola,C00,nám. Republiky 86,Dačice V,380 01 Dačice,380 01,Dačice,Jihočeský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,90,Jindřichův Hradec
108054136,Střední škola,C00,Budějovická 100/11,Budějovické Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,8241M007,Propagační výtvarnictví - propagační grafika,10,40,160,Písek
108054063,Střední škola,C00,Masarykova 183,399 01 Milevsko,399 01 Milevsko,399 01,Milevsko,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,132,Písek
108054071,Střední škola,C00,Komenského 89/20,Budějovické Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,290,Písek
108054101,Střední škola,C00,Čelakovského 200/5,Pražské Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,1601M004,Ekologie a ochrana krajiny,10,40,125,Písek
108054098,Střední škola,C00,Čelakovského 200/5,Pražské Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,6341M004,Obchodní akademie,10,40,360,Písek
108054021,Střední škola,C00,Komenského 86/14,Budějovické Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,2351E01,Strojírenské práce,10,30,28,Písek
60096136,Střední škola,C00,Zlatá stezka 137,Prachatice II,383 01 Prachatice,383 01,Prachatice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,136,Prachatice
477419,Střední škola,C00,Nerudova 267,Vimperk II,385 01 Vimperk,385 01,Vimperk,Jihočeský kraj,2365H03,Strojník silničních strojů,10,30,60,Prachatice
108004481,Střední škola,C00,Pivovarská 69/36,Vimperk I,385 01 Vimperk,385 01,Vimperk,Jihočeský kraj,7941K41,Gymnázium,10,40,120,Prachatice
60650486,Střední škola,C00,V Jezárkách 745,388 01 Blatná,388 01 Blatná,388 01,Blatná,Jihočeský kraj,1820M01,Informační technologie,10,40,136,Strakonice
110021479,Střední škola,C00,Palackého 81,Vodňany II,389 01 Vodňany,389 01,Vodňany,Jihočeský kraj,6842L51,Bezpečnostní služby,22,30,150,Strakonice
60446846,Střední škola,C00,Husova 361,Strakonice I,386 01 Strakonice,386 01,Strakonice,Jihočeský kraj,6341L507,Podnikové hospodaření,22,30,180,Strakonice
107830345,Střední škola,C00,U Sladovny 671,388 01 Blatná,388 01 Blatná,388 01,Blatná,Jihočeský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,96,Strakonice
60650443,Střední škola,C00,Máchova 174,Strakonice I,386 01 Strakonice,386 01,Strakonice,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,384,Strakonice
60061863,Střední škola,C00,Komenského 1670/4,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,2341M001,Strojírenství,10,40,256,Tábor
60061812,Střední škola,C00,nám. F. Křižíka 860/25,390 01 Tábor,390 01 Tábor,390 01,Tábor,Jihočeský kraj,7941K41,Gymnázium,10,40,264,Tábor
60064765,Střední škola,C00,tř. Dr. Edvarda Beneše 449/20,Soběslav II,392 01 Soběslav,392 01,Soběslav,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,130,Tábor
60065303,Střední škola,C00,Zborovská 2696,390 03 Tábor,390 03 Tábor,390 03,Tábor,Jihočeský kraj,6341M01,Ekonomika a podnikání,10,40,50,Tábor
582875,Střední škola,C00,Zavadilská 2472,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,7941K401,Gymnázium - všeobecné,10,40,105,Tábor
60061855,Střední škola,C00,Blatské sídliště 600,Veselí nad Lužnicí I,391 81 Veselí nad Lužnicí,391 81,Veselí nad Lužnicí,Jihočeský kraj,1601M001,Ochrana a tvorba životního prostředí,10,40,190,Tábor
60061880,Střední škola,C00,Písecká 203,391 65 Bechyně,391 65 Bechyně,391 65,Bechyně,Jihočeský kraj,2846M01,Technologie silikátů,22,40,25,Tábor
110400666,Střední škola,C00,Bydlinského 2474,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,1820M01,Informační technologie,10,40,180,Tábor
110030494,Střední škola,C00,Husova tř. 555/3,České Budějovice 3,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,5341M01,Zdravotnický asistent,10,40,300,České Budějovice
110500164,Střední škola,C00,Tavírna 342,Horní Brána,381 01 Český Krumlov,381 01,Český Krumlov,Jihočeský kraj,2355H01,Klempíř,10,30,24,Český Krumlov
110009762,Střední škola,C00,Klášterská 77,Jindřichův Hradec II,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,5341M007,Zdravotnický asistent,10,40,220,Jindřichův Hradec
110010108,Střední škola,C00,třída Národní svobody 420,Pražské Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,5341M007,Zdravotnický asistent,10,40,180,Písek
110010256,Střední škola,C00,Mostecká 1912/19,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,5341H002,Ošetřovatel,10,30,90,Tábor
60075104,Střední škola,C00,Emy Destinové 395,České Budějovice 2,370 05 České Budějovice,370 05,České Budějovice,Jihočeský kraj,3742M01,Logistické a finanční služby,10,40,100,České Budějovice
108054080,Střední škola,C00,Karla Čapka 402,Budějovické Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,1820M01,Informační technologie,10,40,130,Písek
108054110,Střední škola,C00,Lesnická 55,Václavské Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,4146M01,Lesnictví,10,40,240,Písek
72818,Střední škola,C00,Zahradní 249,Prachatice II,383 01 Prachatice,383 01,Prachatice,Jihočeský kraj,7531M005,Předškolní a mimoškolní pedagogika,10,40,180,Prachatice
60650770,Střední škola,C00,Zátiší 480,Vodňany II,389 01 Vodňany,389 01,Vodňany,Jihočeský kraj,3647M01,Stavebnictví,10,40,120,Strakonice
60650494,Střední škola,C00,Resslova 440,387 01 Volyně,387 01 Volyně,387 01,Volyně,Jihočeský kraj,3342M01,Nábytkářská a dřevařská výroba,10,40,136,Strakonice
60064790,Střední škola,C00,Jiráskova 1615,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,6341M004,Obchodní akademie,10,40,340,Tábor
60064781,Střední škola,C00,nám. T. G. Masaryka 788/1,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,4141M01,Agropodnikání,10,40,240,Tábor
150071329,Střední škola,C00,Dlouhá 889/35,České Budějovice 2,370 11 České Budějovice,370 11,České Budějovice,Jihočeský kraj,7862C01,Praktická škola jednoletá,10,10,20,České Budějovice
110028538,Střední škola,C00,Riegrova 1812/1,České Budějovice 3,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,3662E01,Sklenářské práce,10,30,15,České Budějovice
60075856,Střední škola,C00,Štítného 57/3,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,7862C02,Praktická škola dvouletá,10,20,28,České Budějovice
150077084,Střední škola,C00,U Hvízdala 1402/9,České Budějovice 2,370 11 České Budějovice,370 11,České Budějovice,Jihočeský kraj,7862C002,Praktická škola dvouletá,10,20,12,České Budějovice
150077971,Střední škola,C00,Pod Hradem 124,Jindřichův Hradec III,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,7862C001,Praktická škola jednoletá,10,10,12,Jindřichův Hradec
108054195,Střední škola,C00,Šobrova 111,Budějovické Předměstí,397 01 Písek,397 01,Písek,Jihočeský kraj,7862C01,Praktická škola jednoletá,10,10,14,Písek
151027218,Střední škola,C00,Mrázkova 700,Soběslav III,392 01 Soběslav,392 01,Soběslav,Jihočeský kraj,7862C001,Praktická škola jednoletá,10,10,12,Tábor
108017109,Střední škola,C00,Gymnazijní 118,Jindřichův Hradec II,377 01 Jindřichův Hradec,377 01,Jindřichův Hradec,Jihočeský kraj,6954E01,Provozní služby,10,20,32,Jindřichův Hradec
110021461,Střední škola,C00,Bavorovská 1046,Vodňany II,389 01 Vodňany,389 01,Vodňany,Jihočeský kraj,7941K41,Gymnázium,10,40,136,Strakonice
513156,Střední škola,C00,Zvolenovská 537,373 41 Hluboká nad Vltavou,373 41 Hluboká nad Vltavou,373 41,Hluboká nad Vltavou,Jihočeský kraj,1820M01,Informační technologie,10,40,120,České Budějovice
73130,Střední škola,C00,Hněvkovice na pravém břehu Vlt. 865,375 01 Týn nad Vltavou,375 01 Týn nad Vltavou,375 01,Týn nad Vltavou,Jihočeský kraj,2954H01,Cukrář,10,30,90,České Budějovice
510874,Střední škola,C00,Husova tř. 1846/9,České Budějovice 3,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,2844M01,Aplikovaná chemie,10,40,120,České Budějovice
582336,Střední škola,C00,Nerudova 859/59,České Budějovice 3,370 04 České Budějovice,370 04,České Budějovice,Jihočeský kraj,2351H01,Strojní mechanik,10,30,60,České Budějovice
60077590,Střední škola,C00,Senovážné nám. 239/12,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,6541L006,Kuchař,10,40,120,České Budějovice
583855,Střední škola,C00,U Hřiště 527,382 32 Velešín,382 32 Velešín,382 32,Velešín,Jihočeský kraj,1820M01,Informační technologie,10,40,150,Český Krumlov
107830086,Střední škola,C00,Strojírenská 304,Dačice III,380 01 Dačice,380 01,Dačice,Jihočeský kraj,2343L51,Provozní technika,10,20,40,Jindřichův Hradec
107830019,Střední škola,C00,Vitorazská 88,378 10 České Velenice,378 10 České Velenice,378 10,České Velenice,Jihočeský kraj,2351H01,Strojní mechanik,10,30,75,Jindřichův Hradec
130002372,Střední škola,C00,Čs. armády 777,399 01 Milevsko,399 01 Milevsko,399 01,Milevsko,Jihočeský kraj,2343L506,Provozní technika,22,30,60,Písek
60650478,Střední škola,C00,Lidická 135,387 01 Volyně,387 01 Volyně,387 01,Volyně,Jihočeský kraj,2954H002,Cukrář - výroba,10,30,150,Strakonice
12907731,Střední škola,C00,Budějovická 421/10,391 02 Sezimovo Ústí,391 02 Sezimovo Ústí,391 02,Sezimovo Ústí,Jihočeský kraj,1820M01,Informační technologie,10,40,120,Tábor
181056577,Střední škola,C00,Plánkova 430,Strakonice I,386 01 Strakonice,386 01,Strakonice,Jihočeský kraj,7862C01,Praktická škola jednoletá,10,10,10,Strakonice
107830281,Střední škola,C00,Pohorská 86,382 41 Kaplice,382 41 Kaplice,382 41,Kaplice,Jihočeský kraj,2351H01,Strojní mechanik,10,30,90,Český Krumlov
151016887,Střední škola,C00,Zeyerovy sady 43,Vodňany II,389 01 Vodňany,389 01,Vodňany,Jihočeský kraj,2351H001,Zámečník,10,30,90,Strakonice
130001236,Střední škola,C00,Bydlinského 2474,390 02 Tábor,390 02 Tábor,390 02,Tábor,Jihočeský kraj,2368H01,Mechanik opravář motorových vozidel,10,30,90,Tábor
582344,Střední škola,C00,třída 5. května 3/93,373 72 Lišov,373 72 Lišov,373 72,Lišov,Jihočeský kraj,2351E01,Strojírenské práce,10,30,48,České Budějovice
181096790,Střední škola,C00,Senovážné nám. 231/7,České Budějovice 6,370 01 České Budějovice,370 01,České Budějovice,Jihočeský kraj,7842M06,Kombinované lyceum,10,40,120,České Budějovice
181033496,Střední škola,C00,Wilsonova 405/34,Soběslav III,392 01 Soběslav,392 01,Soběslav,Jihočeský kraj,2351E01,Strojírenské práce,10,30,20,Tábor
181033577,Střední škola,C00,Zvolenská 934,Strakonice I,386 01 Strakonice,386 01,Strakonice,Jihočeský kraj,2155H01,Slévač,10,30,72,Strakonice
181122227,Střední škola,C00,V. Talicha 1807/14,České Budějovice 2,370 05 České Budějovice,370 05,České Budějovice,Jihočeský kraj,7941K41,Gymnázium,10,40,72,České Budějovice
102007926,Střední škola,C00,Seifertova 33/13,678 01 Blansko,678 01 Blansko,678 01,Blansko,Jihomoravský kraj,7941K41,Gymnázium,10,40,260,Blansko
102007942,Střední škola,C00,Nad Čertovkou 2272/18,678 01 Blansko,678 01 Blansko,678 01,Blansko,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,126,Blansko
108028135,Střední škola,C00,Komenského 240,Rájec,679 02 Rájec-Jestřebí,679 02,Rájec-Jestřebí,Jihomoravský kraj,7941K41,Gymnázium,10,40,96,Blansko
107870738,Střední škola,C00,náměstí 9. května 2153/2a,680 11 Boskovice,680 11 Boskovice,680 11,Boskovice,Jihomoravský kraj,1820M01,Informační technologie,10,40,100,Blansko
102104522,Střední škola,C00,Tišnovská 15,679 23 Lomnice,679 23 Lomnice,679 23,Lomnice,Jihomoravský kraj,6542M01,Hotelnictví,10,40,240,Brno-venkov
102007934,Střední škola,C00,Palackého náměstí 222/1,680 11 Boskovice,680 11 Boskovice,680 11,Boskovice,Jihomoravský kraj,7941K41,Gymnázium,10,40,406,Blansko
110250141,Střední škola,C00,Tyršova 500/6,679 61 Letovice,679 61 Letovice,679 61,Letovice,Jihomoravský kraj,2641L01,Mechanik elektrotechnik,10,40,96,Blansko
102007993,Střední škola,C00,Komenského 343/5,680 11 Boskovice,680 11 Boskovice,680 11,Boskovice,Jihomoravský kraj,7531M01,Předškolní a mimoškolní pedagogika,10,40,120,Blansko
110027027,Střední škola,C00,Bezručova 1601/33,678 01 Blansko,678 01 Blansko,678 01,Blansko,Jihomoravský kraj,2345L01,Mechanik seřizovač,10,40,120,Blansko
532525,Střední škola,C00,Barvičova 666/85,Stránice,602 00 Brno,602 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,375,Brno-město
558974,Střední škola,C00,Elgartova 689/3,Husovice,614 00 Brno,614 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,360,Brno-město
558982,Střední škola,C00,Vídeňská 55/47,Štýřice,639 00 Brno,639 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,256,Brno-město
558991,Střední škola,C00,Křenová 304/36,Trnitá,602 00 Brno,602 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,512,Brno-město
559016,Střední škola,C00,Slovanské náměstí 1804/7,Královo Pole,612 00 Brno,612 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,630,Brno-město
559032,Střední škola,C00,třída Kpt. Jaroše 1829/14,Černá Pole,658 70 Brno,658 70,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,420,Brno-město
566381,Střední škola,C00,Kotlářská 263/9,Veveří,611 53 Brno,611 53,Brno,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,920,Brno-město
48513423,Střední škola,C00,Bzenecká 4226/23,Židenice,628 00 Brno,628 00,Brno,Jihomoravský kraj,6643M01,Knihkupecké a nakladatelské činnosti,10,40,100,Brno-město
60522321,Střední škola,C00,Bzenecká 4226/23,Židenice,628 00 Brno,628 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,90,Brno-město
559008,Střední škola,C00,Žižkova 980/55,Veveří,616 00 Brno,616 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,448,Brno-město
567582,Střední škola,C00,Botanická 63/70,Ponava,602 00 Brno,602 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,94,Brno-město
62157884,Střední škola,C00,Kristenova 58/27,Komín,624 00 Brno,624 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,100,Brno-město
110025831,Střední škola,C00,Jánská 463/22,Brno-město,602 00 Brno,602 00,Brno,Jihomoravský kraj,1820M01,Informační technologie,10,40,120,Brno-město
13064401,Střední škola,C00,Veveří 472/30,Veveří,602 00 Brno,602 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,290,Brno-město
42660505,Střední škola,C00,Táborská 1297/185,Židenice,615 00 Brno,615 00,Brno,Jihomoravský kraj,6341M01,Ekonomika a podnikání,10,40,120,Brno-město
60723785,Střední škola,C00,Mojmírovo náměstí 67/10,Královo Pole,612 00 Brno,612 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,240,Brno-město
110012488,Střední škola,C00,Řehořova 1165/5,Černovice,618 00 Brno,618 00,Brno,Jihomoravský kraj,6341M01,Ekonomika a podnikání,10,40,52,Brno-město
110012461,Střední škola,C00,Lerchova 343/63,Stránice,602 00 Brno,602 00,Brno,Jihomoravský kraj,7531M01,Předškolní a mimoškolní pedagogika,10,40,124,Brno-město
48033413,Střední škola,C00,Labská 269/27,Starý Lískovec,625 00 Brno,625 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,140,Brno-město
108010015,Střední škola,C00,Dukelská třída 467/65,Husovice,614 00 Brno,614 00,Brno,Jihomoravský kraj,4341M01,Veterinářství,10,40,125,Brno-město
380385,Střední škola,C00,Čichnova 982/23,Komín,624 00 Brno,624 00,Brno,Jihomoravský kraj,1820M01,Informační technologie,10,40,480,Brno-město
559466,Střední škola,C00,Kudelova 1855/8,Černá Pole,662 51 Brno,662 51,Brno,Jihomoravský kraj,3646M01,Geodézie a katastr nemovitostí,10,40,120,Brno-město
44012667,Střední škola,C00,Střední 552/59,Ponava,602 00 Brno,602 00,Brno,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,590,Brno-město
60555211,Střední škola,C00,Vejrostova 1143/2,Bystrc,635 00 Brno,635 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,260,Brno-město
44991517,Střední škola,C00,Bosonožská 381/9,Starý Lískovec,625 00 Brno,625 00,Brno,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,150,Brno-město
46315284,Střední škola,C00,Mendlovo náměstí 1/4,Staré Brno,603 00 Brno,603 00,Brno,Jihomoravský kraj,7531M01,Předškolní a mimoškolní pedagogika,10,40,250,Brno-město
226467,Střední škola,C00,Šmahova 364/110,Slatina,627 00 Brno,627 00,Brno,Jihomoravský kraj,3441M01,Polygrafie,10,40,136,Brno-město
62157264,Střední škola,C00,Vranovská 1364/65,Husovice,614 00 Brno,614 00,Brno,Jihomoravský kraj,2844M01,Aplikovaná chemie,10,40,500,Brno-město
559415,Střední škola,C00,Sokolská 366/1,Veveří,602 00 Brno,602 00,Brno,Jihomoravský kraj,2341M01,Strojírenství,10,40,920,Brno-město
566756,Střední škola,C00,Husova 537/10,Brno-město,602 00 Brno,602 00,Brno,Jihomoravský kraj,8241M01,Užitá malba,10,40,45,Brno-město
40454525,Střední škola,C00,Mendlovo náměstí 1/3,Staré Brno,603 00 Brno,603 00,Brno,Jihomoravský kraj,7941K41,Gymnázium,10,40,340,Brno-město
102191573,Střední škola,C00,U Školy 39,664 84 Zastávka,664 84 Zastávka,664 84,Zastávka,Jihomoravský kraj,7941K41,Gymnázium,10,40,196,Brno-venkov
107870312,Střední škola,C00,Křížkovského 48/2,664 34 Kuřim,664 34 Kuřim,664 34,Kuřim,Jihomoravský kraj,1820M01,Informační technologie,10,40,240,Brno-venkov
102191557,Střední škola,C00,Lány 859/2,664 91 Ivančice,664 91 Ivančice,664 91,Ivančice,Jihomoravský kraj,7941K41,Gymnázium,10,40,136,Brno-venkov
102191565,Střední škola,C00,Na Hrádku 20,666 01 Tišnov,666 01 Tišnov,666 01,Tišnov,Jihomoravský kraj,7941K41,Gymnázium,10,40,260,Brno-venkov
107870746,Střední škola,C00,Masarykova 198,664 61 Rajhrad,664 61 Rajhrad,664 61,Rajhrad,Jihomoravský kraj,1601M01,Ekologie a životní prostředí,10,40,136,Brno-venkov
559083,Střední škola,C00,Dukelské nám. 31/7,693 31 Hustopeče,693 31 Hustopeče,693 31,Hustopeče,Jihomoravský kraj,7941K41,Gymnázium,10,40,132,Břeclav
110251059,Střední škola,C00,Sobotní 116,691 42 Valtice,691 42 Valtice,691 42,Valtice,Jihomoravský kraj,1601M01,Ekologie a životní prostředí,10,40,60,Břeclav
107870789,Střední škola,C00,nábř. Komenského 1126/1,690 25 Břeclav,690 25 Břeclav,690 25,Břeclav,Jihomoravský kraj,2341M01,Strojírenství,10,40,240,Břeclav
559075,Střední škola,C00,Sady 28. října 674/1,690 21 Břeclav,690 21 Břeclav,690 21,Břeclav,Jihomoravský kraj,7941K41,Gymnázium,10,40,300,Břeclav
108055698,Střední škola,C00,Slovácká 322/1a,690 02 Břeclav,690 02 Břeclav,690 02,Břeclav,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,120,Břeclav
110000404,Střední škola,C00,Mládežnická 3330/3,690 02 Břeclav,690 02 Břeclav,690 02,Břeclav,Jihomoravský kraj,2842L01,Chemik operátor,10,40,120,Břeclav
110014898,Střední škola,C00,Masarykovo nám. 136/1,693 01 Hustopeče,693 01 Hustopeče,693 01,Hustopeče,Jihomoravský kraj,1820M01,Informační technologie,10,40,120,Břeclav
559148,Střední škola,C00,třída Komenského 549/23,697 01 Kyjov,697 01 Kyjov,697 01,Kyjov,Jihomoravský kraj,5341M01,Zdravotnický asistent,10,40,272,Hodonín
559156,Střední škola,C00,Masarykova 379,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,7941K41,Gymnázium,10,40,260,Hodonín
53155,Střední škola,C00,náměstí Svobody 318,696 81 Bzenec,696 81 Bzenec,696 81,Bzenec,Jihomoravský kraj,1601M01,Ekologie a životní prostředí,10,40,120,Hodonín
837733,Střední škola,C00,Kollárova 1669,698 01 Veselí nad Moravou,698 01 Veselí nad Moravou,698 01,Veselí nad Moravou,Jihomoravský kraj,1820M01,Informační technologie,10,40,140,Hodonín
110012275,Střední škola,C00,náměstí Svobody 494,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,6341M01,Ekonomika a podnikání,10,40,120,Hodonín
559130,Střední škola,C00,Legionářů 813/1,695 11 Hodonín,695 11 Hodonín,695 11,Hodonín,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,260,Hodonín
559539,Střední škola,C00,Brandlova 2222/32,695 01 Hodonín,695 01 Hodonín,695 01,Hodonín,Jihomoravský kraj,3647M01,Stavebnictví,10,40,256,Hodonín
837385,Střední škola,C00,J. Skácela 890,696 62 Strážnice,696 62 Strážnice,696 62,Strážnice,Jihomoravský kraj,2341M01,Strojírenství,10,40,230,Hodonín
102807655,Střední škola,C00,Komenského 16/5,Vyškov-Předměstí,682 01 Vyškov,682 01,Vyškov,Jihomoravský kraj,4141M01,Agropodnikání,10,40,100,Vyškov
102807647,Střední škola,C00,Součkova 500,685 01 Bučovice,685 01 Bučovice,685 01,Bučovice,Jihomoravský kraj,6341M02,Obchodní akademie,10,40,136,Vyškov
107871173,Střední škola,C00,Sochorova 552/15,Vyškov-Předměstí,682 01 Vyškov,682 01,Vyškov,Jihomoravský kraj,2341M01,Strojírenství,10,40,132,Vyškov
